"songkey","songid","artistname","duration","key","keyconfidence","loudness","songhotness","tempo","title","year"
e41f6cc0e1ee4cffcd46c652b84956e3,SOGQPOB12AB0183756,Babbie Mason,236.25098,5,0.561,-16.409,-1.0,141.042,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),0
dbabbd31a64f49423270b55cdd7d3e5b,SORYYCT12A8C13FFAE,A Static Lullaby,241.10975,2,0.054,-6.571,0.3867901771390143,150.075,The Everlasting Gaze (A Static Lullaby),0
d4eefb9315a47fe106994aa24a259d9c,SOHANSY12AB018132E,Peter Tosh & Winston Scotland,328.4371,7,0.495,-13.002,-1.0,143.85,Maga Dog/ Skanky Dog (Album),0
c95d85a15874ee00131b2c46cdb6564f,SOEPXYF12AB01821CA,Nicholas Hooper,77.60934,8,0.716,-19.015,0.5782748931228445,155.659,"Of Love & War (\Harry Potter & The Half-Blood Prince\"")""",0
"72eba34ec3420629c39127e6fb6fbcde",SOXUAQZ12AB0184442,Laid Back,196.72771,10,0.584,-4.854,0.239629097773637,124.534,Maybe I'm Crazy (Single original version_ 2008 Digital Remaster),0
a0df1a6e6db0e6931c2f3c7886a2292a,SOWNKEY12A8C131FE7,Beatnuts featuring dead prez and Cheryl Pepsi Riley,318.56281,1,0.7,-5.414,0.4287022625232594,93.957,Look Around featuring dead prez and Cheryl Pepsi Riley,0
ee55ed25aed1e5650fda0fee876bc1ec,SOHAKWP12AB01841E0,Eddie Cantor,116.34893,0,0.751,-9.792,0.2998774882739778,112.896,Cheer Up! Smile! Nertz!,0
"03552072e51883a78521e052fbe8edce",SOYRTWG12A8C142BC1,Johnny Horton,132.23138,7,0.623,-11.806,0.439202489315343,179.49,The Woman I Need (Honky Tonk Mind),2000
fd4682b5214fa058dff825d52d41b7d0,SOISNKR12A8C139DFA,Catherine King/Matthew Schwinghammer/The American Boychoir,125.3873,9,0.666,-29.374,-1.0,101.672,Trois Noëls québècois (trad): Gabriel,0
"4ad221bebb68da26ebcf47d3ebc2bf1e",SOLRVTS12A8C139D5B,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,333.92281,6,0.594,-17.677,-1.0,158.715,Werther - Lyric Drama in four Acts/Act III/Toute mon âme est là,0
aaf98146136d63ee511df736aaa94aeb,SOWIGGR12A6D4F6CC4,N.W.A.,183.14404,0,0.0,-9.385,0.2383448468293824,96.171,Bonus Beats (2002 Digital Remaster),0
"49c8a310ace00749993707dfe7118553",SOOKYPR12AB018AD0C,Zombie Girl,256.73098,11,0.207,-7.479,0.4251246583130575,120.103,The Darkness (Komor Kommando Mix),2009
c1aa24885d565c7c23dd2031d7249024,SOUMWOQ12A8C13A949,Lisa Lynne,298.10893,0,0.63,-12.811,0.6738755724404429,94.031,Lake Of Dreams,1998
"688253402eed894dc6860e677038cbeb",SOSFVEI12A6D4F7C84,The Master Musicians of Jajouka featuring Bachir Attar,623.72526,8,0.443,-15.926,0.3041695034352751,131.578,The Truth Forever,0
"5b670c1e9ded787aaed70f3c8ed2ee62",SOYGWDD12A8AE47F23,The New York Dolls,245.68118,9,0.691,-9.325,0.2707759989463275,88.508,Stranded In The Jungle,1974
bf299df78dbeb806807910689fc98e85,SOIMRXV12A58A7F1B5,Fabolous,246.33424,6,0.306,-5.268,0.5411058269016916,96.708,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),2003
"1a1a4181afe2587074208b650d1a578f",SOEKGLO12A8C1363DE,Cliff Edwards/Disney Studio Chorus,193.67138,4,0.631,-8.615,-1.0,98.752,When You Wish Upon A Star,1991
"646940a298bbb0777dbe8d3e821dd398",SORYMFO12AB0185343,Bézu,155.48036,8,0.232,-5.772,-1.0,123.294,Le clair de lune à maubeuge,0
a6e4350cd7ee83bcfe62a07abc3aa816,SOLJVRY12AB018B60C,Bézu,214.04689,6,0.038,-10.696,-1.0,126.482,Viens boire un petit coup à la maison,0
f501af7c4a8d2015dbd8515336d9543f,SOJNRPI12AB018E779,Big Star,241.60608,4,0.391,-7.724,0.3738202755896518,160.68,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0
"14388ec1c0cdfdb4e6603e0ca7890499",SOFTJHT12AB0180955,Wendo Kolosoy,305.94567,7,0.789,-8.849,0.3041695034352751,88.471,Soki Olingi Ngai,0
"22953921d56fc8f53c41c3f9e053b3ff",SOLTJIM12A3F1EAEE1,Bill Cosby,156.39465,0,0.0,-11.186,0.212045405483719,117.047,Hold On I'm A Comin' (Album Version),1968
"47768ed7b07828a9dbba19314c7b3c14",SORHGGM12AB01878D5,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,87.32689,7,0.595,-21.523,-1.0,36.624,Eurydice! ombre chère!,0
"70be0e0a679249c8c41e8e4b0607ae93",SOSOMQZ12AB0180900,Creedence Clearwater Revived,257.59302,0,0.575,-9.224,0.2395775109374954,121.232,Have You Ever Seen The Rain,0
e4ce98859bfb32b399d8b668567f3a3e,SORRXOY12AB0183759,Babbie Mason,236.2771,2,0.624,-17.263,-1.0,141.022,Isn't That Just Like God (Low Key Performance Track Without Background Vocals),0
"65c9568b3f494a95e5046beb83e077c0",SONHMQW12A8C13163C,Agency 1.9.9.4,230.37342,11,0.686,-3.062,0.2707759989463275,95.386,The Prayer - Feat. T.O. & Timberly K. Simmons,0
"0c621af051d3a0aa9226e756f033d1bf",SOOTADG12AF729F5CF,Céline Dion,274.57261,1,0.523,-7.722,-1.0,120.047,"Because You Loved Me (Theme from \Up Close and Personal\"")""",1996
fb14939f4c64e86d2d1ba69ded4579cf,SOJVAAE12A8BED74B1,The Marx Brothers,116.37506,0,0.071,-14.639,0.0,60.778,You Must Do Your Best Tonight / I Represent/Animal Crackers,0
"5d368035ced705bdeabaaf97eb7d639c",SOMHOLR12A6D4FBE6A,MIMS,258.92526,10,0.117,-4.376,0.0,159.989,This Is Why I'm Hot (The Original) (Single Version) (Edited),0
cefa08bd5f72d0b7e8203e998b4782f5,SOHDPIN12AC960DAC9,Nicholas Hooper,214.90893,8,0.012,-29.51,-1.0,93.633,"The Killing Of Dumbledore (\Harry Potter & The Half-Blood Prince\"")""",0
"5338fe0e170b017a6ff51327ee7d3f8a",SOGRSCQ12A8C1367FE,Felix Slatkin/Concert Arts Symphonic Band,138.57914,3,0.688,-16.325,-1.0,122.774,El Capitan (1998 Digital Remaster),0
"5b257d1bd623d448bc694b9b33594a95",SOUHAOJ12AB0187C31,Lionel Rogg,70.03383,9,0.482,-19.452,-1.0,95.426,Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (Remasterisé En 2010),0
"8e1fd004b566cc27af7b8eaec5e489d0",SOPQTWV12AC3DF9853,We Show Up On Radar,194.71628,4,0.0,-13.362,0.2669551862755385,80.029,Like a Bird Pulling Up At a Worm,0
c4bba75e95f9a4ad49c4e08ebef651d9,SOPAQJH12AB018BAFC,Black Debbath,268.61669,0,0.392,-6.093,-1.0,85.068,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),0
"3f4475c09c11dabd72f76e281370f881",SOYFDYC12A6D4F921D,Happy Mondays,156.682,11,0.037,-13.229,0.5040343408054411,129.282,Olive Oil,1987
"296c795323c3fe4a33c1565ff15b6dbf",SOCMUVE12A8AE47257,Henry Mancini,182.282,0,0.378,-18.637,0.2637675898685422,70.769,Stardust,0
"6e75dcb1a970eb0ba01393990228764e",SOEOVBX12AB0189E1C,Maria & Margot Hellwig/Thomas Lehrberger,192.78322,5,0.927,-9.252,-1.0,84.22,La Montanara,0
"29ba1976610a47eaaa9976ae112cb04c",SOVFFVM12AB0186705,Wendo Kolosoy,397.76608,0,0.677,-6.819,0.2150803185092279,81.249,Marie Marie,1993
"62877eda3c43d82c9a4a34179ce853ac",SORJGVR12A58A7C3C8,Dilated Peoples Featuring Devin The Dude,221.28281,4,0.444,-5.703,0.6649367929936313,178.13,Poisonous (Edited) (Feat. Devin The Dude),2004
fe8fa82c6ed22bb332bc90870d31830b,SOUKZLZ12A6D4F869D,Gustavo Santaolalla,117.18485,2,0.267,-13.505,0.6392484891503506,90.463,The Blinding Sun,2006
"927ebae8771b26065a280758414335b1",SOJTILF12A8C134ED7,Nick Ingman;Gavyn Wright,120.94649,10,0.918,-14.77,-1.0,137.465,The Beginning of the Partnership,0
f830f98822b16ab059cf1a687cb70b28,SOLMLUW12AB017D7E0,Marilyn Horne / Wiener Opernorchester / Henry Lewis,391.70567,1,0.478,-20.082,-1.0,106.504,Mon coeur s'ouvre à ta voix,0
ea05aafcf97e112895cc0ca7761798ef,SOESDIQ12AB018ADA5,Charles Williams And His Orchestra,196.75383,7,0.967,-24.422,-1.0,66.907,Portrait Of Clare (from 'Portrait Of Clare'),0
"53b504b5103e191cf5ecc0fc50e3fbc5",SOCXMKN12A8C13B075,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567,10,0.356,-18.149,-1.0,77.235,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,0
ca98d7b9647b2e8e4af3dfb1c472a9ee,SOUFXRV12AB01815C3,Los Fabulosos Cadillacs,239.67302,7,0.697,-4.879,0.2707759989463275,214.941,Manuel Santillán_ El León (Versión Reggae),1993
dbafb87c313352a7fd153e676fe7a8db,SOWHPTY12AB0181D50,Hushabye Baby,223.45098,2,0.68,-18.798,-1.0,69.995,You Had Me From Hello (Lullaby Rendition of Kenny Chesney),0
de483bceded7c064da13c8a21609ce3e,SONSQLD12A6310D960,Nick Cave & The Bad Seeds,345.75628,7,0.353,-18.942,0.6359058668740022,122.002,Where Do We Go Now But Nowhere,2006
"4bcd0084a894d937ead594751e420c80",SOFHZHN12AB0180EA6,Karen Peck And New River,262.84363,7,0.664,-12.266,0.3039777101881634,153.909,Four Days Late (Studio Track w/o Background Vocals),0
"754bdc4f83013275de469daacece4249",SOKRSGZ12A6D4F7EAE,Gary Moore,724.92363,6,0.095,-13.026,0.239629097773637,112.47,I Can't Wait Until Tomorrow (Live),0
"878ca4611aa01be7b0ebdc5847baff95",SONQBUB12A6D4F8ED0,The Rolling Stones,271.49016,9,0.301,-10.358,0.8344926198909054,139.333,Angie (1993 Digital Remaster),0
cd191b26dca6866bdb2d948faebb41da,SOQKGQF12AB0184865,Los Gaiteros de San Jacinto,234.52689,2,0.812,-21.854,0.1922643816392289,171.123,El Corcovado (The Wood-Quail),0
"224447fa7844757269c87dafad32f4a5",SOGTROT12A67020FF3,Joe Rogan,217.10322,4,0.726,-14.031,0.2998774882739778,105.006,"Not Homophobic/The Word Is \Cock\"" (Spoken Word) (Album Version)""",2000
c2104b89c75961de3b0c188ac4084ebb,SOWAAYI12A6701C186,Les Paul and Mary Ford,172.59057,4,0.67,-17.075,0.3030119900990788,82.016,I Really Don't Want To Know (1990 Digital Remaster),0
"9abab6a6226bebee479beaf562bbb0db",SOXBEKP12A6D4F979E,N.W.A.,165.19791,6,0.827,-5.032,0.6570564837535082,189.801,Approach To Danger (Edited),2006
"90ea92f53e1b1285e4c274b135534313",SOSVNTG12A6D4FA27F,Bill Cosby,498.33751,8,0.102,-17.315,0.3759843015004421,70.535,Fat Albert's Car,1973
"9c3bf2d629692bdfd95b97c1eba7e89a",SOMBVRT12AB0181F49,Los Delinqüentes,192.1824,9,0.51,-3.853,0.4809342128089399,146.64,Quítate La Ropa,2009
"84f510296a7711fd8602ac094a29c12d",SOQJWZI12A8C140181,Bézu,184.0322,2,0.789,-5.074,-1.0,120.038,La bite du plombier,0
"70c5188e252919f996159c3c7fd4d1e6",SOPDIKM12AB017E911,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,185.99138,7,0.593,-14.953,-1.0,111.506,The Dance at The Gym,0
"2836a2b6d441646a729968818ba7aa1c",SOQQWKC12A8C1449FB,Oldelaf et Monsieur D,249.41669,7,0.592,-9.985,0.0,127.605,Rue de Nantes,2006
"9688f15b3d27768279252526f1fa73be",SOLVLUY12A58A7BD24,Tony Joe White,162.0371,7,0.136,-15.733,-1.0,89.102,I've Got A Thing About You Baby (Album Version),0
f7688bfe6c3ea4630b9bc2a3265d5de2,SOMPAHG12AC3DF81F8,Pietari Inkinen,344.73751,2,0.561,-27.284,0.0,61.78,The Dryad_ Op. 45_ No. 1,0
"221e7b094591eb3fa996b380d44e73f1",SOJDQMV12AB0182752,Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Sorozábal,243.48689,4,0.658,-13.608,-1.0,92.475,El último romántico: romanza de tenor,0
"4fe9bf6d6eb1592c347a803a9fc41ac3",SOANMBZ12AAF3B5204,Jimmy McCracklin,180.87138,10,0.484,-9.517,0.0,147.633,Give My Heart A Break aka You Don't Seem To Understand,0
"1a08b0f1699233e382e35a1f3886ad1c",SORGIYZ12AAF3B3528,The Killers,213.96853,11,0.614,-9.041,0.5237963474289389,86.958,A White Demon Love Song (Soundtrack Album Version),0
f2f00d696d609bd6d044c45d064f21a6,SOTNHJI12A8C135862,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,196.57098,1,0.0,-7.827,0.6282967960600924,114.088,Long Way From Home,1990
"8f05778507cdcb15cd3ef0c0b66703f8",SOKTIIM12A6D4F9CE4,Novaspace,389.61587,11,0.867,-7.915,0.2669551862755385,139.991,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),2004
"5152636b2a1670c8943c13f6fbf63216",SORUWYJ12AB0181EBF,Stevie Ray Vaughan And Double Trouble,184.2673,6,0.205,-10.72,0.6934784707666202,98.623,Empty Arms,1996
"2b747a7e59c97a6d35d24446f3731be7",SOSXYJQ12A6D4FB699,Glen Campbell And Bobbie Gentry,183.11791,7,0.59,-13.881,0.5550164086523928,101.577,Mornin' Glory,1968
"1a2c9a9a634a7086655e158108f8686d",SOKUGPJ12A58A7FD8D,Mindless Self Indulgence,222.14485,6,0.048,-4.487,0.2707759989463275,182.98,Never Wanted to Dance (Live In London),0
"9d867c742ce78158665a1ae8b3c186a7",SOLVUWT12A6D4FA589,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,413.1522,7,0.439,-19.852,-1.0,160.246,"1. Molto allegro con fuoco",0
"5102846b22b91bc99633c5a47aa0bf2c",SOPNPLN12AC3DFA507,Jazz Gillum,137.82159,0,0.289,-12.455,-1.0,179.269,Gillum Blues,0
a91b1924dd48f2426b1186001650666d,SOCYGVT12A8C13ED02,Bill & Gloria Gaither,216.18893,3,0.094,-9.489,0.0,111.321,Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),0
d11c6e8c8c649cdaa96989e16e55c41e,SODKDRR12AB0186636,Leroy Hutson,228.49261,10,0.802,-13.525,0.3759843015004421,151.064,Never Know What You Can Do (Give It A Try) - Original,0
"7c5f9014366cdbde8f58842cdef49b96",SOQSNYP12A8AE47348,My Chemical Romance,173.73995,7,0.614,-4.192,0.3277366831778408,93.0,You Know What They Do To Guys Like Us In Prison (Album Version),2004
f499ef565d1c6adb78170b6e7dedb145,SOURQEX12AB0188474,Fiona,254.17098,1,0.679,-9.648,0.3138368472058874,108.738,Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version),1989
d40f6ab5e8321720f1ca30d9749b0faf,SOQFBNJ12AB017FFD0,Wednesday 13's Frankenstein Drag Queens From Planet 13,146.85995,9,0.666,-4.625,-1.0,183.512,"197666 w/ Special Guest The Confederate Crusader (Album Version)",0
"639dd50aa1a1e9c5cf061cb193257b05",SOUNBSH12AB01888C0,Junior M. A. F. I. A.,258.37669,1,0.444,-8.007,-1.0,129.58,We Don't Need It (Amended Album Version),0
d92cf0d6f07f0d605d0d8219b36ae7c6,SOMQPCE12AF729A73F,The Radio Department,248.24118,7,0.853,-9.024,0.7882107112018905,142.953,I Don't Like It Like This,2005
"0a38787933ccea2e775bdb307acee96f",SOVRIPF12A8C142FD3,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,131.65669,1,0.095,-14.707,0.2998774882739778,0.0,Conker The King,2005
b26fb2de33ed7cb1523bf60757391155,SOYLBYP12A8C13C62C,Dale Russ / Finn MacGinty,261.85098,2,0.455,-5.617,-1.0,121.733,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,0
"999973811d12f63747eaea8273c3c826",SOKGCRN12AC468D603,João Gilberto,153.70404,0,0.42,-14.963,-1.0,91.493,Manhã de Carnaval (Morning of the Carnaval) (Cantando As Músicas do Film Orfeo do Carnaval),1959
"753f266677121f3aa1317e05c3e47b11",SOIWBDR12A8C13A4AC,Ramón Vargas;Vladimir Jurowski,278.38649,7,0.313,-23.095,-1.0,127.113,Werther - Lyric Drama in four Acts/Act I/Alors_ c'est bien ici la maison du bailli?,0
"1229617fe7ff313185704babe7507a2f",SOTNNLV12A8C1344BF,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,208.48281,8,0.588,-8.066,0.7801572240193583,117.947,Telephone Song,1990
ae5bac14b6e09ee6c2a12c4f151dede9,SOMUYLX12CF58288C9,Stevie Ray Vaughan And Double Trouble,166.73914,8,0.649,-14.373,-1.0,122.546,Mary Had A Little Lamb,1988
"9645673e860c0eaa1921bc58c55ea392",SOQHGND12AB018C00F,Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,318.79791,9,0.007,-13.135,0.2538347361322313,125.827,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),2009
a55dd12c382fdfddf77d118224d85e1d,SOAAVJY12A58A8076E,Shelby Flint,121.25995,2,0.057,-15.276,-1.0,35.691,I've Grown Accustomed To His Face I've Grown Accustomed To His Face,0
"745d22c6044efc85f36b942abfdfba77",SOCGOZK12A8151BD5D,Arctic Monkeys,177.94567,7,0.01,-4.385,0.7907869321507796,127.294,Fake Tales Of San Francisco,2004
"8ef3b6c56e0ec4e9c5949bf9af28a075",SOASNQV12A8AE48819,The Prodigy,312.86812,1,0.315,-6.361,0.6331306997954909,96.732,Charly (Trip Into Drum And Bass Version) (Remastered),0
"911069f61f75681161002764b4f3bc48",SOSHHXZ12A58A7924C,Missy Higgins,267.65016,2,0.563,-8.525,0.2150803185092279,139.018,The Special Two (Australian Version),0
"76fba7cd42ad048d8b4a3969d00e06f4",SOWKKCU12A8C13EDEA,Sandi Thom,425.19465,11,0.647,-4.163,-1.0,121.982,I Wish I Was A Punk Rocker (With Flowers In My Hair),2006
cacf011a4679d9e8abe3d065d83c103a,SODREIN12A58A7F2E5,King Curtis,326.00771,0,0.392,-17.492,0.6624931608196217,100.415,A Whiter Shade Of Pale (Live @ Fillmore West),0
"064fcccdae255dd1f2caff8411dc1025",SOTZSWX12A8C13BF03,Art Blakey's Jazz Messengers,670.04036,2,0.426,-15.469,-1.0,144.737,A Night in Tunisia,0
"9aa9540a88b1171641e37aaaba0df71f",SODKJWI12A8151BD74,Arctic Monkeys,193.43628,9,0.503,-5.325,0.7718889141564897,184.023,From The Ritz To The Rubble,2004
"70e016701f6ac30a0c7a3ae8a5a785fb",SOIXFFL12A8BED74A0,The Marx Brothers,159.16363,5,0.545,-17.315,0.0,77.212,The Professor's Conference/Horse Feathers (Dialogue),0
"7ae34afb746ddc60b1503dd1b35efed0",SOQOEMZ12A6D4F9C52,Bobby Hutcherson,349.72689,7,0.495,-12.939,0.26586104921065,86.446,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),1967
"4fe4e2b1aeee49470f4c41c52b9048c0",SOFPLUG12A8C136CA4,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,172.06812,7,0.48,-9.115,-1.0,90.074,Don't Sit Under The Apple Tree,1994
d6fdf06ee57ca8d39f118434d3d22203,SOLEFXD12AC3DFA062,Pelle Carlberg,247.24853,9,0.237,-5.603,0.5163964070726773,169.994,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,2007
fe6488c7ba44bd1472fbdd0a26afe860,SOVZKIS12AF72A0A93,The New York Dolls,234.84036,0,0.413,-5.771,-1.0,84.058,Vietnamese Baby,1973
f845d0905584bbb6ac7b00c274314ce7,SOBUDNE12AB018E772,Big Star,181.26322,7,0.297,-10.132,0.4216935174683595,103.28,Thirteen [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0
f350bb611dcce8d0ae85c34163013bcf,SOKZILC12A6D4FBC9D,Lupe Fiasco feat. GemStones,216.60689,5,0.466,-5.721,0.6484631447349353,200.114,Go Baby (feat GemStones) (Explicit Album Version),0
"2b35ca63fc627d8c0738cb052eb03b81",SOFLVQE12AB017F886,Thomas Dolby,437.31546,11,0.065,-12.948,-1.0,69.114,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),0
"2b384b164cd4dae02556b9ba1da42433",SONSCMZ12A6D4F6EE9,The Ronettes,182.83057,2,0.879,-6.172,-1.0,106.671,(The Best Part Of) Breakin' Up,1964
f770da11609e6977723d8ea5dcfa8458,SOOPNJS12AB0181570,Tiny Tim,197.90322,5,0.481,-14.23,0.0,167.477,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],2000
"7029831c8d4780a6af996b9c9465abb3",SOKFQQD12A8C138826,Bill & Gloria Gaither,196.17914,1,0.177,-12.493,0.285175742668357,116.903,Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version),0
aea7f8587677fe9dd8ff8912b9331ef9,SOJYNKH12A8C13A0D6,Janet Paschal,213.78567,4,1.0,-9.793,0.2642229797786855,146.807,Take This Trail Trip Beside Me (The Best Of Janet Paschal),0
"029baac4b216c736e826565c911ac913",SOERNBP12A8C13D228,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,56.71138,11,0.467,-25.063,-1.0,47.421,Miserere: XVII. Quoniam Si Voluisses,0
ebb82e2b97321e88b9c3351982d07e99,SOZIIMQ12A8C13700E,Gordon MacRae,470.9873,5,0.2,-14.563,-1.0,133.017,Soliloquy (2001 Digital Remaster),0
ef11418d1938f98a32dd8c20c111773e,SOSGFCZ12AB0188410,Tony Joe White,201.03791,9,0.256,-11.166,-1.0,150.031,If I Ever Saw A Good Thing (Album Version),0
"61bfa219c7d4c22139f352632dcbbd4e",SOFDOAD12A58A7BAD3,Jeff Beck,286.27546,4,0.315,-7.74,0.7714717530566267,145.917,A Day In The Life (Album Version),0
"42896ca074a3fec484bf1b5956d68f91",SORFAAB12A6D4F7EAC,Gary Moore,198.79138,7,0.0,-11.105,0.2707759989463275,100.081,Rockin' Every Night (Live),2005
"79bc92af7f4f939e2cdbf5266264537e",SOYPREH12A6D4F6EF4,Phil Spector,130.61179,0,0.863,-14.669,0.6885043648704331,101.166,Spanish Harlem,0
"5448e7d1bb386aa16df56f6552f04e1a",SOVVITW12A8C146BD0,Del Tha Funkee Homosapien,90.90567,8,0.648,-9.505,0.6582025370138694,108.445,Ya Lil' Crumbsnatchers (LP Version),1991
"9c5dca9ca51847e2590f1b000e5c0cc9",SORPIQW12AB0179EA1,Seamus Egan,277.18485,2,0.7,-10.638,0.192856346065058,61.82,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0
a779f23f63c7127751af758c7964d589,SOJSJTR12AB0188131,Tiny Tim,177.00526,10,0.571,-12.256,-1.0,105.85,Stay Down Here Where You Belong,1968
db751f4e34797890ab61c564643a019c,SOKNSOQ12A8C134AAE,Orquestra,87.58812,5,0.652,-13.767,0.4568588670423051,104.752,Tema Da Desilusão (Garota De Ipanema),1967
cd4775cc53ede0940900786f6b91ea54,SOVXFQE12A6D4FA20C,Scott Wesley Brown,178.88608,2,0.43,-7.695,0.0,170.064,I Stand Here Forgiven,0
d850125b079feffd9779b96fe6da67e4,SOSZAQZ12A8C139FD8,Heaven 17,354.19383,11,0.304,-12.183,0.2150803185092279,135.57,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),2009
eba850ae75aa869e9f4ccdb80857aef2,SONABHP12A8C137026,Kenny Wayne Shepherd,386.48118,7,0.554,-7.357,0.5184187065975314,90.514,"Born In Louisiana [with Clarence \Gatemouth\"" Brown] [Live]""",0
"1379d4dc15e0b6c3185164631c2f7bee",SOCJBTL12AB0188831,Twin Atlantic,240.19546,9,0.621,-5.632,0.439202489315343,141.925,What Is Light? Where Is Laughter? (Acoustic Version),2008
"01972906fc277c7164120faedd0ed92e",SOHYWLZ12A6D4FBB22,Soulwax,171.4673,7,0.607,-8.099,0.3016817567316363,137.328,Much Against Everyone'S Advice (Dave Bascombe Radio Mix),2000
c0205839d281c704750f92fd198e295b,SOJUPKT12AAF3B381E,Olivier Messiaen,315.08853,3,0.282,-26.309,-1.0,85.599,La Nativité Du Seigneur (1935) - 9 Méditations : I La Vierge Et L'enfant,0
"09afac9407772f5fc5a7743a01b83bbd",SOGYWNC12A58A7811F,Slipknot,234.05669,7,0.777,-3.398,0.4994458348006321,100.482,People = Sh*t (live) (Album Version),0
fd4c0d9d33b48ec84fb51517dd19aff9,SOEHWGF12A6D4F8B2B,Shakira Featuring Wyclef Jean,217.36444,10,0.805,-5.152,0.7373853102276186,100.023,Hips Don't Lie (featuring Wyclef Jean),0
fd73539354fe19384658ea958a4e6deb,SOJENAR12A67021592,Randy Travis,187.53261,5,0.731,-12.324,0.2150803185092279,95.781,On The Other Hand (Remastered Album Version),0
c1752352c265b83a654d5086c02360c2,SOTKEUY12AB017E3E3,Hushabye Baby,227.52608,3,0.245,-22.803,-1.0,147.853,So Small (Lullaby Rendition of Carrie Underwood),0
"175e25ced5ec9243a62375f1a8ab9c1e",SOWKQWU12A6D4F8937,Daryl Coley,321.01832,1,0.262,-13.295,0.26586104921065,124.709,He That Dwelleth (Psalm 91) (In My Dreams Album Version),0
"47eb435785cdcff37aa71164d713e57a",SOPNFYY12AB01828D4,Swallow The Sun,377.75628,0,0.495,-6.317,0.6493981130367088,71.758,...and Heavens Cried Blood,2009
ffc10e9c01919ae79ef8dea612b030df,SOQKUXE12A8C139BE8,Eko Fresh feat. G-Style,266.57914,6,0.211,-7.993,0.2707759989463275,93.203,Ich bin jung und brauche das Geld,2003
cf1f5dc34999403810750402267718fb,SOEENNQ12A6D4FA8C7,Blind Willie McTell,173.08689,6,0.832,-14.544,-1.0,123.745,Love Makin' Mama (Take 2),0
fbc7b9a6544fbfafaf57a1b5aec946fe,SOCFGRK12A8C137C8C,Will Ackerman,194.19383,4,0.754,-28.95,0.3347065490692206,91.6,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,1992
