"datekey","date","dayofweek","dayofmonth","weekofyear","month","year","weekendflag"
1700780400,2023-11-23 23:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700784000,2023-11-24 00:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700787600,2023-11-24 01:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700791200,2023-11-24 02:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700794800,2023-11-24 03:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700798400,2023-11-24 04:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700802000,2023-11-24 05:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700805600,2023-11-24 06:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700809200,2023-11-24 07:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700812800,2023-11-24 08:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700816400,2023-11-24 09:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700820000,2023-11-24 10:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700823600,2023-11-24 11:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700827200,2023-11-24 12:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700830800,2023-11-24 13:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700834400,2023-11-24 14:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700838000,2023-11-24 15:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700841600,2023-11-24 16:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700845200,2023-11-24 17:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700848800,2023-11-24 18:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700852400,2023-11-24 19:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700856000,2023-11-24 20:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700859600,2023-11-24 21:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700863200,2023-11-24 22:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700866800,2023-11-24 23:00:00.000,5.0,24.0,47.0,11.0,2023.0,false
1700870400,2023-11-25 00:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700874000,2023-11-25 01:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700877600,2023-11-25 02:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700881200,2023-11-25 03:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700884800,2023-11-25 04:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700888400,2023-11-25 05:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700892000,2023-11-25 06:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700895600,2023-11-25 07:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700899200,2023-11-25 08:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700902800,2023-11-25 09:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700906400,2023-11-25 10:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700910000,2023-11-25 11:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700913600,2023-11-25 12:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700917200,2023-11-25 13:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700920800,2023-11-25 14:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700924400,2023-11-25 15:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700928000,2023-11-25 16:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700931600,2023-11-25 17:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700935200,2023-11-25 18:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700938800,2023-11-25 19:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700942400,2023-11-25 20:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700946000,2023-11-25 21:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700949600,2023-11-25 22:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700953200,2023-11-25 23:00:00.000,6.0,25.0,47.0,11.0,2023.0,true
1700956800,2023-11-26 00:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700960400,2023-11-26 01:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700964000,2023-11-26 02:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700967600,2023-11-26 03:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700971200,2023-11-26 04:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700974800,2023-11-26 05:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700978400,2023-11-26 06:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700982000,2023-11-26 07:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700985600,2023-11-26 08:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700989200,2023-11-26 09:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700992800,2023-11-26 10:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1700996400,2023-11-26 11:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701000000,2023-11-26 12:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701003600,2023-11-26 13:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701007200,2023-11-26 14:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701010800,2023-11-26 15:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701014400,2023-11-26 16:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701018000,2023-11-26 17:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701021600,2023-11-26 18:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701025200,2023-11-26 19:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701028800,2023-11-26 20:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701032400,2023-11-26 21:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701036000,2023-11-26 22:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701039600,2023-11-26 23:00:00.000,0.0,26.0,47.0,11.0,2023.0,true
1701043200,2023-11-27 00:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701046800,2023-11-27 01:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701050400,2023-11-27 02:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701054000,2023-11-27 03:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701057600,2023-11-27 04:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701061200,2023-11-27 05:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701064800,2023-11-27 06:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701068400,2023-11-27 07:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701072000,2023-11-27 08:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701075600,2023-11-27 09:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701079200,2023-11-27 10:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701082800,2023-11-27 11:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701086400,2023-11-27 12:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701090000,2023-11-27 13:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701093600,2023-11-27 14:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701097200,2023-11-27 15:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701100800,2023-11-27 16:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701104400,2023-11-27 17:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701108000,2023-11-27 18:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701111600,2023-11-27 19:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701115200,2023-11-27 20:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701118800,2023-11-27 21:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701122400,2023-11-27 22:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701126000,2023-11-27 23:00:00.000,1.0,27.0,48.0,11.0,2023.0,false
1701129600,2023-11-28 00:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701133200,2023-11-28 01:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701136800,2023-11-28 02:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701140400,2023-11-28 03:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701144000,2023-11-28 04:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701147600,2023-11-28 05:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701151200,2023-11-28 06:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701154800,2023-11-28 07:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701158400,2023-11-28 08:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701162000,2023-11-28 09:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701165600,2023-11-28 10:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701169200,2023-11-28 11:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701172800,2023-11-28 12:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701176400,2023-11-28 13:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701180000,2023-11-28 14:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701183600,2023-11-28 15:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701187200,2023-11-28 16:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701190800,2023-11-28 17:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701194400,2023-11-28 18:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701198000,2023-11-28 19:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701201600,2023-11-28 20:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701205200,2023-11-28 21:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701208800,2023-11-28 22:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701212400,2023-11-28 23:00:00.000,2.0,28.0,48.0,11.0,2023.0,false
1701216000,2023-11-29 00:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701219600,2023-11-29 01:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701223200,2023-11-29 02:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701226800,2023-11-29 03:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701230400,2023-11-29 04:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701234000,2023-11-29 05:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701237600,2023-11-29 06:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701241200,2023-11-29 07:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701244800,2023-11-29 08:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701248400,2023-11-29 09:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701252000,2023-11-29 10:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701255600,2023-11-29 11:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701259200,2023-11-29 12:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701262800,2023-11-29 13:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701266400,2023-11-29 14:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701270000,2023-11-29 15:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701273600,2023-11-29 16:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701277200,2023-11-29 17:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701280800,2023-11-29 18:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701284400,2023-11-29 19:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701288000,2023-11-29 20:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701291600,2023-11-29 21:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701295200,2023-11-29 22:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701298800,2023-11-29 23:00:00.000,3.0,29.0,48.0,11.0,2023.0,false
1701302400,2023-11-30 00:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701306000,2023-11-30 01:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701309600,2023-11-30 02:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701313200,2023-11-30 03:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701316800,2023-11-30 04:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701320400,2023-11-30 05:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701324000,2023-11-30 06:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701327600,2023-11-30 07:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701331200,2023-11-30 08:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701334800,2023-11-30 09:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701338400,2023-11-30 10:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701342000,2023-11-30 11:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701345600,2023-11-30 12:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701349200,2023-11-30 13:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701352800,2023-11-30 14:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701356400,2023-11-30 15:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701360000,2023-11-30 16:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701363600,2023-11-30 17:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701367200,2023-11-30 18:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701370800,2023-11-30 19:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701374400,2023-11-30 20:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701378000,2023-11-30 21:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701381600,2023-11-30 22:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701385200,2023-11-30 23:00:00.000,4.0,30.0,48.0,11.0,2023.0,false
1701388800,2023-12-01 00:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701392400,2023-12-01 01:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701396000,2023-12-01 02:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701399600,2023-12-01 03:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701403200,2023-12-01 04:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701406800,2023-12-01 05:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701410400,2023-12-01 06:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701414000,2023-12-01 07:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701417600,2023-12-01 08:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701421200,2023-12-01 09:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701424800,2023-12-01 10:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701428400,2023-12-01 11:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701432000,2023-12-01 12:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701435600,2023-12-01 13:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701439200,2023-12-01 14:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701442800,2023-12-01 15:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701446400,2023-12-01 16:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701450000,2023-12-01 17:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701453600,2023-12-01 18:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701457200,2023-12-01 19:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701460800,2023-12-01 20:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701464400,2023-12-01 21:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701468000,2023-12-01 22:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701471600,2023-12-01 23:00:00.000,5.0,1.0,48.0,12.0,2023.0,false
1701475200,2023-12-02 00:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701478800,2023-12-02 01:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701482400,2023-12-02 02:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701486000,2023-12-02 03:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701489600,2023-12-02 04:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701493200,2023-12-02 05:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701496800,2023-12-02 06:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701500400,2023-12-02 07:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701504000,2023-12-02 08:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701507600,2023-12-02 09:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701511200,2023-12-02 10:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701514800,2023-12-02 11:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701518400,2023-12-02 12:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701522000,2023-12-02 13:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701525600,2023-12-02 14:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701529200,2023-12-02 15:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701532800,2023-12-02 16:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701536400,2023-12-02 17:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701540000,2023-12-02 18:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701543600,2023-12-02 19:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701547200,2023-12-02 20:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701550800,2023-12-02 21:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701554400,2023-12-02 22:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701558000,2023-12-02 23:00:00.000,6.0,2.0,48.0,12.0,2023.0,true
1701561600,2023-12-03 00:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701565200,2023-12-03 01:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701568800,2023-12-03 02:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701572400,2023-12-03 03:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701576000,2023-12-03 04:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701579600,2023-12-03 05:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701583200,2023-12-03 06:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701586800,2023-12-03 07:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701590400,2023-12-03 08:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701594000,2023-12-03 09:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701597600,2023-12-03 10:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701601200,2023-12-03 11:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701604800,2023-12-03 12:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701608400,2023-12-03 13:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701612000,2023-12-03 14:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701615600,2023-12-03 15:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701619200,2023-12-03 16:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701622800,2023-12-03 17:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701626400,2023-12-03 18:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701630000,2023-12-03 19:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701633600,2023-12-03 20:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701637200,2023-12-03 21:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701640800,2023-12-03 22:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701644400,2023-12-03 23:00:00.000,0.0,3.0,48.0,12.0,2023.0,true
1701648000,2023-12-04 00:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701651600,2023-12-04 01:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701655200,2023-12-04 02:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701658800,2023-12-04 03:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701662400,2023-12-04 04:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701666000,2023-12-04 05:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701669600,2023-12-04 06:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701673200,2023-12-04 07:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701676800,2023-12-04 08:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701680400,2023-12-04 09:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701684000,2023-12-04 10:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701687600,2023-12-04 11:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701691200,2023-12-04 12:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701694800,2023-12-04 13:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701698400,2023-12-04 14:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701702000,2023-12-04 15:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701705600,2023-12-04 16:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701709200,2023-12-04 17:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701712800,2023-12-04 18:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701716400,2023-12-04 19:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701720000,2023-12-04 20:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701723600,2023-12-04 21:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701727200,2023-12-04 22:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701730800,2023-12-04 23:00:00.000,1.0,4.0,49.0,12.0,2023.0,false
1701734400,2023-12-05 00:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701738000,2023-12-05 01:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701741600,2023-12-05 02:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701745200,2023-12-05 03:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701748800,2023-12-05 04:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701752400,2023-12-05 05:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701756000,2023-12-05 06:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701759600,2023-12-05 07:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701763200,2023-12-05 08:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701766800,2023-12-05 09:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701770400,2023-12-05 10:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701774000,2023-12-05 11:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701777600,2023-12-05 12:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701781200,2023-12-05 13:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701784800,2023-12-05 14:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701788400,2023-12-05 15:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701792000,2023-12-05 16:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701795600,2023-12-05 17:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701799200,2023-12-05 18:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701802800,2023-12-05 19:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701806400,2023-12-05 20:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701810000,2023-12-05 21:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701813600,2023-12-05 22:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701817200,2023-12-05 23:00:00.000,2.0,5.0,49.0,12.0,2023.0,false
1701820800,2023-12-06 00:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701824400,2023-12-06 01:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701828000,2023-12-06 02:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701831600,2023-12-06 03:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701835200,2023-12-06 04:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701838800,2023-12-06 05:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701842400,2023-12-06 06:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701846000,2023-12-06 07:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701849600,2023-12-06 08:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701853200,2023-12-06 09:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701856800,2023-12-06 10:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701860400,2023-12-06 11:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701864000,2023-12-06 12:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701867600,2023-12-06 13:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701871200,2023-12-06 14:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701874800,2023-12-06 15:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701878400,2023-12-06 16:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701882000,2023-12-06 17:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701885600,2023-12-06 18:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701889200,2023-12-06 19:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701892800,2023-12-06 20:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701896400,2023-12-06 21:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701900000,2023-12-06 22:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701903600,2023-12-06 23:00:00.000,3.0,6.0,49.0,12.0,2023.0,false
1701907200,2023-12-07 00:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701910800,2023-12-07 01:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701914400,2023-12-07 02:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701918000,2023-12-07 03:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701921600,2023-12-07 04:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701925200,2023-12-07 05:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701928800,2023-12-07 06:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701932400,2023-12-07 07:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701936000,2023-12-07 08:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701939600,2023-12-07 09:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
1701943200,2023-12-07 10:00:00.000,4.0,7.0,49.0,12.0,2023.0,false
