"locationkey","city","statecode","statename","latitude","longitude"
e8c1bc6290d1c7e8a74387ec2d543595,Atlanta,GA,Georgia,33.851722,-84.283624
"97ac4550f98ada588e1dc5c05b297b96",Atlanta,GA,Georgia,33.869768,-84.417135
"5d47d590a47ec16ecd9ffd1599a0f715",Atlanta,GA,Georgia,33.882179,-84.375289
"5b6935c0fa23534f5c7a90503141f6f9",Atlanta,GA,Georgia,33.888096,-84.288866
"786f66bb9a677c3ffec33afff5d153f0",Atlanta,GA,Georgia,33.92423,-84.338876
ff0c652f1036b2e3535fb066ebf3bda6,Atlanta,GA,Georgia,33.932538,-84.385947
afd7581daf32c69dd036dbcf70269ed5,Atlanta,GA,Georgia,33.933808,-84.272577
cb465a67a5390a25c6a429bf6efd784e,Atlantic Beach,FL,Florida,30.358516,-81.419275
"59fb8ac25546a41aa9bf9fdd363722a1",Atlantic City,NJ,New Jersey,39.377297,-74.451082
e647cc0859b377488c4ee983203ba2de,Atlantic Highlands,NJ,New Jersey,40.401088,-74.032978
"059f9e6dec34e9ce4e188df704d8aa7d",Atmore,AL,Alabama,31.147733,-87.494821
f812c11ec75ceaf49ac0ea2f815eb0fc,Attica,NY,New York,42.830674,-78.299709
"6c1c78d14eb60e067dd45147d48109aa",Attleboro,MA,Massachusetts,41.931653,-71.294503
"60057260fef2b52e2757a430e0828dd4",Atwater,CA,California,37.321154,-120.636719
"1e540354e47a31acdf4784ba8e1ea664",Atwood,KS,Kansas,39.808975,-101.111247
"0bb2d9194571daba57e231660722ecc9",Auburn,CA,California,38.915869,-121.080284
e030c921107b8aee60d76e05324e5c71,Auburn,IN,Indiana,41.341594,-85.032655
"77361f213f2fcd7ed412c11439d6a850",Auburn,KY,Kentucky,36.886677,-86.743019
"6eb5569c287b02d7a6121fba614d2c2e",Auburn,NH,New Hampshire,42.997261,-71.363424
"09339c0f5d791a3742d53dac82a848d3",Auburn,NY,New York,42.922279,-76.558539
"6979d04c9d4321e503c4beb429b09170",Auburn,WA,Washington,47.290287,-122.126874
d40fefcf3799c22be6228d41cebab0a4,Auburn,WA,Washington,47.308286,-122.216812
"66035567cdbef19708af4a10886cb8f2",Auburndale,FL,Florida,28.085763,-81.81372
d65a1ad253de0353f1e440af7b998c4a,Auburn University,AL,Alabama,32.60242,-85.487341
ac38c5877c589adb9773f05af80f3144,Au Gres,MI,Michigan,44.063642,-83.675914
c766575ebc1d4c6fa56b059770a9f105,Augusta,GA,Georgia,33.346732,-81.967703
"47989d2626af82ae49c0f85ba2a96a64",Augusta,GA,Georgia,33.41516,-82.142573
a97cbfc76fca5494c01ca56f7e1ce656,Augusta,GA,Georgia,33.43722,-81.956157
acfc4e6ca1bfee4017e50b2fc3a22548,Augusta,GA,Georgia,33.470373,-82.082981
b37057d6212a8d09e1c81334ac3dee98,Augusta,GA,Georgia,33.523809,-82.085688
ef821ca235a7c96b85f3d7f109ffc8a5,Augusta,KS,Kansas,37.664428,-96.976424
f2d14226922b93d2b2343a3ae6bc67b6,Augusta,KY,Kentucky,38.740005,-83.968175
"57435bb67d6009c788172bf94851c1aa",Augusta,ME,Maine,44.351875,-69.747639
fa23522f13a25e0543e124cd9d824f59,Aurora,CO,Colorado,39.602253,-104.705114
"81af4353fc7746197f89d732ef262e04",Aurora,CO,Colorado,39.661408,-104.765655
d4841d934a9f39a37654b9373b22f009,Aurora,CO,Colorado,39.663558,-104.838067
a568aa7b57b4e9d7fa2d1447ab642c53,Aurora,CO,Colorado,39.697928,-104.78546
"096088b52e83ee24bed86aaf9df84ddc",Aurora,CO,Colorado,39.699705,-104.837652
"86ff0a66575f9dafd7f9ba18f52d987d",Aurora,CO,Colorado,39.738841,-104.782261
a12b83ec3a5eff184d6010e759a9a869,Aurora,CO,Colorado,39.739249,-104.862881
"0e685eb4e1edfae70633f0f1ec800c33",Aurora,IL,Illinois,41.712127,-88.25518
"13c64f8cf1ae13740c171ef023bbb74c",Aurora,IL,Illinois,41.747452,-88.238622
"4b8cd5aeb1ed73621d4097ce247dc47f",Aurora,IL,Illinois,41.764527,-88.294658
"7360fb4c725cd962a6c1c4e9231ed8a4",Aurora,IL,Illinois,41.765385,-88.362227
"461ff76a0c48a50212d5c1cbd18ba3ee",Aurora,IN,Indiana,39.072665,-84.965538
"7db41239303ed3ffd1c16aa9db3a63de",Aurora,OH,Ohio,41.315087,-81.338371
"3fa0f908b01bbd424abf6d1cb3b0d4bc",Aurora,OR,Oregon,45.240464,-122.793823
"66b2744caacdda2eb0a5b34900c2ccdc",Austell,GA,Georgia,33.783542,-84.588106
f134310c4dec3c550e94c45c79b2e33c,Austell,GA,Georgia,33.83901,-84.628247
"03a4c1340e92ee4e99b84dc298d3645f",Austin,MN,Minnesota,43.682611,-92.988598
"5fcd2a8d49da9b4ac8f3994e698d7b67",Austin,TX,Texas,30.177014,-97.725888
"7d40ad1c9657d1ce5210ebabed6bf058",Austin,TX,Texas,30.178419,-97.888662
"22ba7186c24ba136d810a3ef5d6272e6",Austin,TX,Texas,30.206844,-97.79742
"864977d11574bb1f96edc67142c58955",Austin,TX,Texas,30.216168,-97.856006
ac8968fa2c70934d9dd6198ffec705b1,Austin,TX,Texas,30.230475,-97.714082
"39246dce6d1b3f05e5c6118c975d98f7",Austin,TX,Texas,30.243032,-97.765081
"37c299dca88c3400f85a527ee08da3e1",Austin,TX,Texas,30.293268,-97.76605
"3654c53147504af20236a689c2036687",Austin,TX,Texas,30.297099,-97.617767
"5f0079d634daa6501ece595ecf1f5ad2",Austin,TX,Texas,30.304265,-97.685722
ee88e48339f723c5cdb7036489b2fcbf,Austin,TX,Texas,30.310783,-97.722757
"55d5f322fd18390ca93b2b4df1a225db",Austin,TX,Texas,30.319748,-97.958224
"513d0208c9e27604723357ddc26eb2a8",Austin,TX,Texas,30.331818,-97.704294
d1890696d663f5c73bd495f179efedfe,Austin,TX,Texas,30.348236,-97.768136
"02bd8670bf40d213d0dcd26f22954581",Austin,TX,Texas,30.351538,-97.732571
"2de1bb51dd4c106089777d4498d1faf4",Austin,TX,Texas,30.37835,-97.951209
"9bf2451b16f910d6d4e52bc7e4e254e9",Austin,TX,Texas,30.382481,-97.673467
c6794c6f9ccc8d7993b46cc48aa366c8,Austin,TX,Texas,30.38798,-97.706853
"50e7d8287856244b584a87cc4e2b39ec",Austin,TX,Texas,30.402654,-97.761064
c2fdb2b09c071e0c28b9f5d4529d06e9,Austin,TX,Texas,30.418557,-97.802545
abc9331d00260a6bac4e687a9e00f4a3,Austin,TX,Texas,30.452674,-97.689368
"65c6e1f1ffabf2fd70fb5008af81736b",Austin,TX,Texas,30.458396,-97.755344
"9064f994cf8347df0881d22cd12aee37",Austin,TX,Texas,30.492379,-97.748312
e981e1670624d5070559cfb032f54249,Auxier,KY,Kentucky,37.745909,-82.754891
b87dcbd67dc0af24818a35fdd0eaef98,Auxvasse,MO,Missouri,39.01654,-91.897785
ca9b907eb6a28979a9438829628b0149,Avalon,CA,California,33.397729,-118.441282
e9e66475d30bd59495ea3a47ef52c858,Avenal,CA,California,35.889811,-120.06859
f72de7d7bb898249acaac9da200fe913,Averill Park,NY,New York,42.628833,-73.52077
b9f2878011bf6e38947a57e5979650b6,Avila Beach,CA,California,35.185922,-120.731954
"6b80c8a668f85281c39106fd635e4ded",Avilla,IN,Indiana,41.342351,-85.242144
"86b0ec7d4be0dd15c90014b68c6a29af",Avoca,NY,New York,42.424318,-77.448755
"530f9e1d311918350e4a41675abc85d5",Avon,CO,Colorado,39.595601,-106.513435
"3aabe7daa67cfcab27ee6e3dc603a5a6",Avon,IN,Indiana,39.764395,-86.403457
"9fa254c55201769b370c73e138f20bdf",Avon,MN,Minnesota,45.634286,-94.450242
b087077e1735d722a747cd5763e191ab,Avon,OH,Ohio,41.445156,-82.005109
"130286d0b512338e4d8f0dbaf1fefa9c",Avondale,AZ,Arizona,33.419747,-112.32689
"938274aab1e6dc605f0b2fd8ce32eb3c",Avondale,AZ,Arizona,33.47758,-112.308889
fde59938cbaae1c9f5918a12fa18a57c,Avondale Estates,GA,Georgia,33.773335,-84.261667
"9a792525c9e4cfd45c1ef6be4a30310a",Avon Park,FL,Florida,27.620252,-81.458826
d6a3d1cbdbfe47567cee6339e2d252ee,Awendaw,SC,South Carolina,32.970668,-79.6582
"1954f0a0b2f7e4e580dbaec8fc8ade99",Ayden,NC,North Carolina,35.441505,-77.388853
de7f61ed7fd405821e4932ce89381c11,Aydlett,NC,North Carolina,36.322012,-75.915131
"9c7bd0095b0542cb50103f849f2905a5",Ayer,MA,Massachusetts,42.566573,-71.575135
b46cc36fdb8785a2eef7be7a33eae268,Ayr,NE,Nebraska,40.428762,-98.43011
b032b9f0114f860e3d905cbea2e86634,Azle,TX,Texas,32.900196,-97.561179
c33e71a2119f47f402d521b9ffef29cd,Aztec,NM,New Mexico,36.868277,-107.882308
"4df567095a68dac5010dd81869e436b9",Azusa,CA,California,34.280333,-117.866141
"7e08f818366dcefb23ca207225e3e438",Babylon,NY,New York,40.650581,-73.262413
"23302209302a0fd23374e8e1c9cdbdc3",Bagley,IA,Iowa,41.858516,-94.44958
"51f5d44222fd04e313c32b05608961b9",Bailey,NC,North Carolina,35.804496,-78.095516
d1a9c92af1cfc1d4522a1090e687ea0b,Bainbridge,GA,Georgia,30.788581,-84.634069
c21e87da5468aeba527670c2862aad96,Bainbridge,GA,Georgia,30.943525,-84.602003
"24040de49a3b7fb3766c3834c35e1321",Bainbridge Island,WA,Washington,47.646967,-122.534561
"0e1549645de20dc5bc211faed4400c0d",Baker,LA,Louisiana,30.587189,-91.127633
"4d3154c41606baa8544125dda6e8b881",Baker City,OR,Oregon,44.832496,-117.759035
"350a88c2d4caeaca1a495253efaa1737",Bakersfield,CA,California,35.16319,-119.046322
"69ed220791d5e44ac6bd34958d5dba62",Bakersfield,CA,California,35.24512,-118.9411
"91dce8134ff3885aeac55ebdf9c8d221",Bakersfield,CA,California,35.339702,-119.023451
"3cabf46bdfe02d6a472585e327aca1cf",Bakersfield,CA,California,35.342891,-119.064803
"220a90e146b7b629792cfe076d7e7237",Bakersfield,CA,California,35.384336,-119.020562
"0ae8ae50c2e342a0cf42bc8e80a22ccf",Bakersfield,CA,California,35.389749,-118.985186
"4cd97944d6269f48dbccbbaaa3541659",Bakersfield,CA,California,35.393478,-119.12046
"36d2c7a88c85a4ac3ad604109c309e55",Bakersfield,CA,California,35.393866,-119.244846
fe90e7b6d7186c63b6369c0bf8078fa1,Bakersfield,CA,California,35.468183,-118.779649
c5c5cd7c63d52937373f3f5fe0f7b4f5,Bakersfield,CA,California,35.621087,-118.789677
"357a19bd511f247626dffb9c3a77556f",Balaton,MN,Minnesota,44.209457,-95.905771
"0ccb8fc97a128c9dd070ef6d21e2501e",Baldwin,LA,Louisiana,29.846514,-91.548808
a7f87aa886d560db9e173f739b538343,Baldwin,NY,New York,40.650127,-73.607709
"1d3e00c8ec708505c2369c0f5e9eed31",Baldwin City,KS,Kansas,38.804266,-95.23267
c37cbce3f6470e4b46123ac2a8219b67,Baldwin Park,CA,California,34.09741,-117.968269
d9ec508674493d0aeba777ce7d1a3541,Ball,LA,Louisiana,31.4102,-92.402686
"2d8b7d9344b2084a36dc5cea39da5987",Ballston Lake,NY,New York,42.934351,-73.881808
cc20dd5257f8303c952d61a70bbd27eb,Ballwin,MO,Missouri,38.56984,-90.545689
"72906a005e1ee8954e144cc8221e1d93",Ballwin,MO,Missouri,38.603679,-90.559271
"69f42e2a09aa873a261f9b10395b7598",Baltimore,MD,Maryland,39.266128,-76.623807
c0ca39f8eb2943793aec4ccb92382ae1,Baltimore,MD,Maryland,39.27486,-76.542833
"8185f0353eb810bf4da89a41148289f4",Baltimore,MD,Maryland,39.284272,-76.691405
"3b786e6c6c7ff3a1da22e517344a2dfa",Baltimore,MD,Maryland,39.2872,-76.591953
"40a8c2f9b42acb5a99b9d3af153a8686",Baltimore,MD,Maryland,39.296526,-76.607016
cf6645ed8b81f527e192f9db6ae13a06,Baltimore,MD,Maryland,39.302295,-76.564465
"2caa5118b15a61d8508adb6741c620d1",Baltimore,MD,Maryland,39.308473,-76.639154
ac8e8f8edbfd2aa1343b6b344a3dd141,Baltimore,MD,Maryland,39.314942,-76.577841
b4d163c57c1cc194731a81d05b5ccd09,Baltimore,MD,Maryland,39.329817,-76.639408
d8a9bc528959f57e4d9fe64889632527,Baltimore,MD,Maryland,39.330107,-76.601451
d1d22f83cda79b98e29957fd667b186a,Baltimore,MD,Maryland,39.338428,-76.538877
"8e7df899bbd1a5d98c19a51062800fbc",Baltimore,MD,Maryland,39.345241,-76.683566
"5673c325a0db6432b31b70bccf2707e4",Baltimore,MD,Maryland,39.351797,-76.564402
"408d0195975d5a0b104537252b989b28",Baltimore,MD,Maryland,39.367099,-76.589171
a3273fde3a25e2478a8b78db2133a223,Baltimore,MD,Maryland,39.368561,-76.614898
deb886efd54c2cbfa242858b0e341b03,Baltimore,MD,Maryland,39.373191,-76.670003
"92a378edf91176dfc8487ade044345c9",Bandera,TX,Texas,29.707222,-99.095171
"5299f57be28258b3494fe840c9f7ab8c",Bangor,ME,Maine,44.848517,-68.850405
c4bdf4d6ffd1171c722ba52ace570c41,Bangor,MI,Michigan,42.30552,-86.108039
"7e6e624b5606f24f780d2ccc1f89aafd",Baraboo,WI,Wisconsin,43.49284,-89.728705
"151c120156dc923710f59827239bc942",Barboursville,WV,West Virginia,38.377182,-82.268103
"22bd666cc5ba075df59e169a2e792f64",Bardstown,KY,Kentucky,37.803188,-85.465955
e2e57f731dc64c2ca8f146df9990af1b,Bardwell,KY,Kentucky,36.87255,-88.990221
"63813b7baee91c869356357bb69b07f0",Barnegat,NJ,New Jersey,39.767727,-74.312588
cd24dc8979d2bb017da702c521745a62,Barnesville,OH,Ohio,39.987744,-81.174557
"081a4c0a6b94317ad6b2326ce5f8e16c",Barneveld,NY,New York,43.24388,-75.160287
"7f098275065e54db6606b300d35bdfe8",Barnwell,SC,South Carolina,33.230843,-81.431281
d03311cc3421b5329f4129da93e22bdc,Baroda,MI,Michigan,41.9372,-86.482677
ab480a19564704fd7bdc786d5e6cb428,Barrett,MN,Minnesota,45.897472,-95.895603
e6533200ef0761deb57d809a08d71fe5,Barrington,IL,Illinois,42.146794,-88.165268
d5eb812023312739c96a90449f2a759b,Barrington,RI,Rhode Island,41.734753,-71.319732
"0abbcfeffc474400674626cec5035765",Bartlesville,OK,Oklahoma,36.712435,-95.895038
b42a6a21d65f8b507700dee962ee2010,Bartlett,IL,Illinois,41.980446,-88.203407
"0af29c40cd7f388f2f2a0537bd7ff528",Barto,PA,Pennsylvania,40.416219,-75.588554
a9fae6c893dcadb9cb866a678bc93ac2,Barton,NY,New York,42.069955,-76.409653
dc3cde55d93d0c11174eeb11c1ea983c,Bartow,FL,Florida,27.87302,-81.811452
b8245e5c971d7ed0b84e418a31672448,Baskerville,VA,Virginia,36.693867,-78.287525
"89821df6bd82838211264df1cc96bf8f",Basking Ridge,NJ,New Jersey,40.678994,-74.564115
a65c0a61c3970b2f3b0bb0a80f66fe4c,Batavia,IL,Illinois,41.841141,-88.306602
"155aa62f6f9c4e67c54053465bf9fb7f",Batavia,OH,Ohio,39.097086,-84.13448
"4d9ae3f81f175160f0ad856dda906600",Batesville,AR,Arkansas,35.791171,-91.653381
b3ed1421c8cc3ace26ce0f8b3e64f56b,Batesville,MS,Mississippi,34.303262,-89.952316
"888d0a2e51bfff7e3f1defbc8fb6f092",Bath,PA,Pennsylvania,40.764431,-75.409221
ff33e11ff903b608cf365303728626b6,Baton Rouge,LA,Louisiana,30.365042,-91.204051
cf90a23fc1d46dd51722a201366e3aa5,Baton Rouge,LA,Louisiana,30.375106,-90.98042
"2635f06550301b2859265c46d1fcaf7f",Baton Rouge,LA,Louisiana,30.394045,-91.070972
d13ee2c864fe43a7364057384c93e8f3,Baton Rouge,LA,Louisiana,30.444393,-91.177389
d0d60de514ea1ae16938cdfd91157826,Baton Rouge,LA,Louisiana,30.455462,-91.066262
d06bd949aa2d7c64c21e87dff499c911,Baton Rouge,LA,Louisiana,30.488966,-91.158289
"24d019c97163c66a1b30ab529d48edb5",Baton Rouge,LA,Louisiana,30.500728,-91.110436
"083c7820ee725343ef80f9c5dd9269e7",Baton Rouge,LA,Louisiana,30.542532,-91.049894
b14d3771e3f808e4929a1fe3cb1d5f85,Baton Rouge,LA,Louisiana,30.543725,-91.219682
"070e54c825f39cf55bc2a05b03d82b34",Battle Creek,MI,Michigan,42.270781,-85.22874
"68452fd2fbcd44b368b0048a5fb993dc",Battle Creek,MI,Michigan,42.330025,-85.244499
"73cf360074000ad1fcaf6c067801d5ee",Battle Creek,MI,Michigan,42.401366,-85.215928
"3b11b065b0597fe3783e18c9fe2a9793",Battle Ground,WA,Washington,45.805747,-122.510777
"72f1f61f3676e00dda25a0db5773e36b",Battle Lake,MN,Minnesota,46.294011,-95.693048
"3b0a837628fe006a3b57e622a3d54a90",Bauxite,AR,Arkansas,34.500623,-92.465885
"04930d7c98fefaf5acaa2cb29e47e5fc",Baxter,MN,Minnesota,46.343935,-94.276015
"875a6e09e6b1f04a6aee56640fd9335a",Bay City,MI,Michigan,43.55706,-83.84968
f236ae0f2618e7dcddd02903cb290781,Bay City,MI,Michigan,43.599622,-83.950504
ab95e463dcb29491831801d8586a0a93,Bay City,TX,Texas,28.908185,-95.868152
"900f0469fe7163df5301801bef233044",Bay Minette,AL,Alabama,30.859596,-87.742931
"52a96ac13406ac2e4847bc603e6f12b4",Bayonne,NJ,New Jersey,40.662411,-74.110228
"766e0dde6f230695f3a6f28d3fedf4da",Bay Shore,NY,New York,40.722537,-73.252183
d15c6279bcdad20481ef184ea429d049,Bayside,NY,New York,40.764191,-73.772775
"8b52b56b4705db115ec1a688500c9be4",Baytown,TX,Texas,29.733283,-94.994123
"673ffa9f2fd2bb633ffcfd600f05e155",Baytown,TX,Texas,29.802438,-94.970225
cf9d995f6dffe9c16176284c6b5fd19f,Bay Village,OH,Ohio,41.487816,-81.931442
"7d9ee70cb5008e8e21cedad65170dd6c",Bayville,NJ,New Jersey,39.902752,-74.152844
"9e2c9ec4ec791c0f17d6ef213562a9d5",Beach Lake,PA,Pennsylvania,41.599551,-75.10424
"3d29df6899f3608a2f1f9943e7cb630a",Beachwood,NJ,New Jersey,39.928405,-74.202189
"36a4838def315d1320f34fdde54af980",Beachwood,OH,Ohio,41.469494,-81.512442
"6aa05b93734d33f7be77bb81f4a6c361",Beacon,NY,New York,41.495996,-73.953632
"9d1b7e553119ab1c777e091c46f8053c",Beacon Falls,CT,Connecticut,41.443685,-73.051925
"32ff9e8d09c0c32b780c52405662ece8",Bear,DE,Delaware,39.583153,-75.700909
e9a38de968dd805943cd59743dbe56ae,Beardstown,IL,Illinois,39.982598,-90.402049
"03bc0d050f2168ed99703e9e61e0f8b5",Bear Lake,MI,Michigan,44.435034,-86.114343
"0be1f25de4491f649254464fadbfebad",Beatrice,NE,Nebraska,40.249821,-96.74949
"3a147c0af58f3fa1505e8dd07fa3fb9f",Beattie,KS,Kansas,39.894106,-96.420729
"854d88a471d0a0ad1d9f260f83608059",Beaufort,SC,South Carolina,32.334933,-80.684304
"9847080633026e6c3a7dd51ea9d82462",Beaufort,SC,South Carolina,32.351589,-80.682217
"0da9a0fec3430790a751c2fc82c0716f",Beaumont,CA,California,33.948254,-116.987836
"619bf7ba175e23ae02055e30be2bffb4",Beaumont,TX,Texas,29.898029,-94.161175
"0410a54e4b6c460d912adb5b06db6267",Beaumont,TX,Texas,30.065065,-94.252206
ca99df4003a83130e14df9cd2add68be,Beaver Falls,PA,Pennsylvania,40.770882,-80.351497
"227527be78a01002df7c24a4f5e440b5",Beaverton,OR,Oregon,45.454273,-122.879617
e8cb7e8235d4ced4195904eecc33286b,Beaverton,OR,Oregon,45.46019,-122.804191
a4de6df7a393611b9e88b1e92375d8d7,Beaverton,OR,Oregon,45.490964,-122.80359
"49558e17a374c4ef532f89d004119515",Beaverton,OR,Oregon,45.517015,-122.859822
"74627e1e085f06ad7251475492ad60ae",Beavertown,PA,Pennsylvania,40.780401,-77.172083
"76a4066966a2b1fd0433dc33f0934459",Bedford,MA,Massachusetts,42.499331,-71.281905
cf0b40be8682e3591535c939739179ea,Bedford,OH,Ohio,41.381223,-81.529226
c7a28f602fdc2a146aebf10a8a3f13b9,Bedford,PA,Pennsylvania,39.941725,-78.548385
"5fe8d5f501719cf8427358be37d9a285",Bedias,TX,Texas,30.726709,-95.90388
"80d4d73c282054ed7ceaa6ab57c044f4",Bedminster,NJ,New Jersey,40.656019,-74.678657
efb044e79cbc7553b2c4f8e3ae13dc0f,Beech Island,SC,South Carolina,33.451527,-81.863403
"4f06366f319c43da34462b994becacc9",Bel Air,MD,Maryland,39.544175,-76.292469
ef35c7bc3a1cbc7851f074e6aba346ae,Belchertown,MA,Massachusetts,42.27901,-72.400468
"30e6611a8d181ce5d83e02fdd4168600",Belfast,ME,Maine,44.463502,-69.037571
"55ca6ee1b1f89d7b9dc9c540cb08c48d",Belhaven,NC,North Carolina,35.531731,-76.525506
e34456fcf9059bd97c58ab5cadac0d07,Belington,WV,West Virginia,39.033465,-79.962538
"831950593f0718157aa228548b974583",Bell,CA,California,33.970343,-118.171368
"60a5c081fe4c3c5e3883312a452da8e1",Bellaire,OH,Ohio,40.011071,-80.808832
c958d4d149cdf047ba13f079bb5f384a,Bellaire,TX,Texas,29.704019,-95.460905
"520f65eef23117ca4d5d383eaf6d7e30",Bella Vista,AR,Arkansas,36.467299,-94.220903
"7cf9ff8c1dddaae13279b26f0d8956cb",Bellbrook,OH,Ohio,39.632188,-84.078557
"72c3c7029ba70f06ac86d6fbf972893f",Belle Chasse,LA,Louisiana,29.818986,-90.030559
"7d0b1a08a768b9075c4fd8614e4fe2fc",Bellefontaine,OH,Ohio,40.365633,-83.756432
"34542b3a5cb33f6cfd7e3a82e6825c59",Bellefonte,PA,Pennsylvania,40.939052,-77.772647
"51cff8c6dc91209fb7da19b78a55b2fc",Belle Mead,NJ,New Jersey,40.448217,-74.653244
a0e6fa71d272de9d20d79d473c271f3c,Bellerose,NY,New York,40.736459,-73.722376
"41ec006fc754cca6d3dbcb1113e7fb82",Belle Rose,LA,Louisiana,30.03252,-91.06746
"6eaefd59e006ab4d378f1218b233ebff",Belleville,IL,Illinois,38.535124,-89.999588
"87402e4317cf7243bf6e54751cc445e6",Belleville,MI,Michigan,42.177312,-83.488444
cb6d24716ff92221ce4663ef1c5a1426,Belleville,NJ,New Jersey,40.795515,-74.16185
cfd90c36b65f38f40ce2e47d6fdae65f,Bellevue,ID,Idaho,43.351684,-114.257191
"0c7f130563c76ed300745748e6cab625",Bellevue,NE,Nebraska,41.101821,-95.943504
e40709bd88fba9614ac61eb786f9c13c,Bellevue,NE,Nebraska,41.142686,-95.892969
f47f313538ec2e939e53e1661be58c3d,Bellevue,NE,Nebraska,41.173061,-95.959746
"92220024a1ea4197d3d19cd8ec21b00c",Bellevue,WA,Washington,47.557627,-122.151005
"4625da7f8f0127e586eaa501615f6772",Bellevue,WA,Washington,47.605797,-122.099118
"10f7dc8121fc48eedbe890e432a6fdc6",Bellflower,CA,California,33.887821,-118.12725
f0267592726932c406c7a3a7a750ade3,Bellingham,WA,Washington,48.696127,-122.413538
ae6e41b33a12f3a066e25ffcf70b23e5,Bellingham,WA,Washington,48.754092,-122.508129
bb79882890288fa68d1ed04ec08d4515,Bellingham,WA,Washington,48.798598,-122.445452
f8cabffd5b62ace719d66a35b453e9ca,Bellmore,NY,New York,40.671803,-73.533514
e28ef2ac015467ebe75ee4c70c5fb2f3,Bellvue,CO,Colorado,40.633408,-105.581555
aa0bedbd8b124b202a91bd3e31612310,Belmar,NJ,New Jersey,40.168908,-74.073226
"54266fb8b2b694b36e6bd199fe81d92b",Belmont,CA,California,37.514352,-122.298896
"803bfb6bbdfbad3c4a4d9671af085b94",Beloit,WI,Wisconsin,42.554101,-89.094465
"53c3ba210600b345b9f61c94456ef270",Belpre,OH,Ohio,39.316984,-81.614345
"173d50f7653d3428344178ca10c06b6d",Belton,MO,Missouri,38.789354,-94.543625
adb90c97cc5f63e0f8c60f0e353f0023,Belton,SC,South Carolina,34.517279,-82.476617
db5ac236a156cbd1ea44915274114e3d,Belton,TX,Texas,31.051688,-97.499909
"0ac045b8eb7e5db85cb1124febb0e677",Bemidji,MN,Minnesota,47.507361,-94.864016
"5fadbd25d48256878d3e3b9b22126ec9",Bend,OR,Oregon,44.000626,-121.233816
"461fa4e08074cf1379cd7e0bc278829f",Bend,OR,Oregon,44.112338,-121.20634
"9c1a5adabc420b0056828ef9ac312de3",Bennettsville,SC,South Carolina,34.618873,-79.718217
c57c62b1155c7fa80fd631839feeaa15,Bennington,VT,Vermont,42.869481,-73.129196
"2466151ad41a8b2fb6f6a29e8df8bed9",Bensalem,PA,Pennsylvania,40.100591,-74.938934
c7fce800eac030486c6ba08b3a143547,Benton,LA,Louisiana,32.722679,-93.630387
"04f13fbc5a896ae3a74d98c9101b027b",Benton,TN,Tennessee,35.174229,-84.621319
"4b57a0bbcc71dd94a1ec237925435b28",Benton Harbor,MI,Michigan,42.112127,-86.359048
f2df054ae85b903917a761ac66bc0af7,Bentonville,AR,Arkansas,36.346567,-94.25628
"1b165c2811494a5a02bc2ad4668857c0",Ben Wheeler,TX,Texas,32.427978,-95.661983
"93a443c4241c34a57fb9d68eb52ed8c2",Benwood,WV,West Virginia,40.009395,-80.729265
deca4b923b706b055d04bedd0b876fb5,Berea,KY,Kentucky,37.570745,-84.271388
e0ddea9ec60d4f948566ae93ff38a57b,Berea,OH,Ohio,41.370548,-81.861757
"3e3d84ec201e76992082174d56146239",Bergen,NY,New York,43.082686,-77.980122
"0b98cd0808edf9631cf33044f5709082",Bergenfield,NJ,New Jersey,40.922334,-73.998001
d4404c4331a518c05bff85b3d476371c,Bergholz,OH,Ohio,40.506269,-80.874019
b47ef13c0eddf79bb263d941b506ccaa,Berkeley,CA,California,37.865177,-122.238209
"37b141054298ffe82aeb123cbc3fd6d4",Berkeley,CA,California,37.879234,-122.266839
"9f881847a80f70c4bebbf3fdf206307b",Berkeley,CA,California,37.898189,-122.27913
"622c528145cf33038a43ee1079cd7427",Berkey,OH,Ohio,41.695773,-83.836749
"0212a7e2f10f420cc2cc3e7ca9c67cbb",Berkley,MI,Michigan,42.497902,-83.185859
"5fd631102711c5ca5f888685383d8f6d",Berlin,MD,Maryland,38.318877,-75.216741
"283e8050acaab4eb7aba9ea5be974132",Berlin,NH,New Hampshire,44.504596,-71.155466
"56377eb4a2c7cc85db452636f5c68bae",Berlin,WI,Wisconsin,43.997757,-88.966832
"7c510bed50b9a18376ec3c4567f7e952",Berlin Heights,OH,Ohio,41.324106,-82.47216
b4efb07b221a8988a242a61a960bcc25,Bernardsville,NJ,New Jersey,40.730387,-74.592571
e172be5343fe3d403c9f106625e2dfb8,Berrien Center,MI,Michigan,41.949226,-86.252076
"948335039f30c9c5fcd4a6b1b08d1827",Berryville,AR,Arkansas,36.330648,-93.555323
"10007478295296b108a5bb8d5e0810b0",Berryville,VA,Virginia,39.168882,-77.984613
"09d758dd38e82e479503ea887eaf5764",Bertram,TX,Texas,30.773295,-98.04518
"8d183714bc22d845a0e4dd7f1b1e93fe",Berwick,ME,Maine,43.299332,-70.842077
"015a040b68f78e5b9069b2e284eb1f90",Berwyn,IL,Illinois,41.835216,-87.791373
ae3820ff9a928429672365f291eb8dc8,Berwyn,PA,Pennsylvania,40.031291,-75.454948
"0fc81daa4be867b489ce4b4a0efa4aaf",Bessemer,AL,Alabama,33.322849,-86.971458
"74e6c4fc718d830a624bdc7fea064dcd",Bessemer,AL,Alabama,33.402429,-86.951784
